date,open,low,high,close,volume
2023-07-12 14:45:00,2.62,2.62,2.62,2.62,100
2023-07-12 14:44:00,2.64,2.64,2.64,2.64,100
2023-07-12 14:35:00,2.625,2.625,2.625,2.625,100
2023-07-12 14:18:00,2.66,2.66,2.688,2.6873,1476
2023-07-12 14:17:00,2.625,2.625,2.625,2.625,100
2023-07-12 14:05:00,2.67,2.67,2.6701,2.6701,400
2023-07-12 14:04:00,2.69,2.69,2.69,2.69,665
2023-07-12 14:00:00,2.68,2.67,2.68,2.67,412
2023-07-12 13:54:00,2.7099,2.7099,2.7099,2.7099,100
2023-07-12 13:53:00,2.655,2.655,2.66,2.66,1300
2023-07-12 13:48:00,2.63,2.63,2.63,2.63,100
2023-07-12 13:39:00,2.6593,2.6593,2.6593,2.6593,500
2023-07-12 13:38:00,2.61,2.61,2.61,2.61,100
2023-07-12 13:35:00,2.6274,2.6274,2.6274,2.6274,150
2023-07-12 13:28:00,2.61,2.61,2.61,2.61,100
2023-07-12 13:22:00,2.6251,2.6251,2.6251,2.6251,150
2023-07-12 13:18:00,2.61,2.61,2.6505,2.6505,340
2023-07-12 13:06:00,2.66,2.66,2.66,2.66,189
2023-07-12 13:05:00,2.66,2.66,2.6693,2.6693,511
2023-07-12 12:46:00,2.65,2.65,2.65,2.65,100
2023-07-12 12:45:00,2.66,2.66,2.66,2.66,329
2023-07-12 12:44:00,2.6999,2.63,2.6999,2.6599,2241
2023-07-12 12:43:00,2.6073,2.6073,2.66,2.6599,2748
2023-07-12 12:38:00,2.6099,2.6075,2.61,2.608,1601
2023-07-12 12:37:00,2.59,2.59,2.59,2.59,201
2023-07-12 12:34:00,2.595,2.595,2.595,2.595,450
2023-07-12 12:32:00,2.58,2.58,2.61,2.61,1000
2023-07-12 12:30:00,2.57,2.57,2.57,2.57,2000
2023-07-12 12:28:00,2.55,2.55,2.55,2.55,100
2023-07-12 12:22:00,2.56,2.56,2.56,2.56,101
2023-07-12 12:20:00,2.5728,2.5728,2.5728,2.5728,110
2023-07-12 12:18:00,2.56,2.56,2.56,2.56,280
2023-07-12 12:10:00,2.6083,2.6083,2.6083,2.6083,140
2023-07-12 12:06:00,2.585,2.585,2.585,2.585,137
2023-07-12 12:05:00,2.5979,2.57,2.5979,2.57,535
2023-07-12 12:03:00,2.58,2.56,2.58,2.56,1200
2023-07-12 12:00:00,2.555,2.555,2.555,2.555,134
2023-07-12 11:57:00,2.62,2.62,2.62,2.62,3000
2023-07-12 11:56:00,2.6199,2.54,2.62,2.5438,17769
2023-07-12 11:55:00,2.63,2.56,2.63,2.5601,6133
2023-07-12 11:53:00,2.6499,2.6499,2.6499,2.6499,2500
2023-07-12 11:43:00,2.6647,2.6647,2.6647,2.6647,266
2023-07-12 11:38:00,2.66,2.64,2.66,2.66,446
2023-07-12 11:36:00,2.66,2.66,2.66,2.66,100
2023-07-12 11:35:00,2.62,2.61,2.62,2.61,8095
2023-07-12 11:34:00,2.635,2.62,2.6596,2.62,1200
2023-07-12 11:30:00,2.61,2.61,2.61,2.61,600
2023-07-12 11:29:00,2.635,2.635,2.635,2.635,100
2023-07-12 11:28:00,2.63,2.6,2.65,2.6,1594
2023-07-12 11:25:00,2.645,2.645,2.645,2.645,250
2023-07-12 11:23:00,2.63,2.62,2.63,2.62,901
2023-07-12 11:22:00,2.645,2.63,2.66,2.63,2212
2023-07-12 11:21:00,2.65,2.65,2.65,2.65,249
2023-07-12 11:20:00,2.715,2.69,2.715,2.69,1784
2023-07-12 11:18:00,2.7181,2.7181,2.7181,2.7181,300
2023-07-12 11:16:00,2.7141,2.7141,2.72,2.72,310
2023-07-12 11:14:00,2.72,2.72,2.72,2.72,1000
2023-07-12 11:13:00,2.702,2.702,2.702,2.702,202
2023-07-12 11:12:00,2.7,2.7,2.7,2.7,100
2023-07-12 11:05:00,2.7,2.7,2.7,2.7,100
2023-07-12 11:00:00,2.72,2.72,2.7353,2.7353,1225
2023-07-12 10:58:00,2.7,2.7,2.7,2.7,100
2023-07-12 10:57:00,2.7,2.7,2.73,2.73,200
2023-07-12 10:55:00,2.7,2.7,2.7,2.7,2000
2023-07-12 10:54:00,2.7002,2.7002,2.7003,2.7003,3480
2023-07-12 10:51:00,2.7,2.7,2.7,2.7,452
2023-07-12 10:50:00,2.7,2.7,2.7,2.7,106
2023-07-12 10:48:00,2.7399,2.72,2.7399,2.739,3100
2023-07-12 10:47:00,2.7,2.7,2.7,2.7,632
2023-07-12 10:42:00,2.74,2.74,2.74,2.74,100
2023-07-12 10:39:00,2.75,2.75,2.75,2.75,100
2023-07-12 10:37:00,2.75,2.75,2.75,2.75,121
2023-07-12 10:36:00,2.72,2.72,2.72,2.72,100
2023-07-12 10:31:00,2.735,2.735,2.7899,2.7899,2000
2023-07-12 10:30:00,2.7,2.7,2.7,2.7,200
2023-07-12 10:29:00,2.71,2.701,2.71,2.701,2609
2023-07-12 10:27:00,2.7,2.7,2.73,2.73,344
2023-07-12 10:25:00,2.71,2.69,2.72,2.69,2744
2023-07-12 10:24:00,2.75,2.74,2.76,2.74,3109
2023-07-12 10:20:00,2.7916,2.7916,2.7916,2.7916,1000
2023-07-12 10:17:00,2.75,2.75,2.75,2.75,252
2023-07-12 10:13:00,2.8,2.8,2.8,2.8,171
2023-07-12 10:11:00,2.8,2.8,2.8,2.8,1512
2023-07-12 10:06:00,2.75,2.75,2.75,2.75,105
2023-07-12 10:04:00,2.81,2.78,2.81,2.78,727
2023-07-12 10:03:00,2.83,2.8127,2.8478,2.8478,1500
2023-07-12 10:02:00,2.8101,2.8101,2.8101,2.8101,500
2023-07-12 10:01:00,2.81,2.81,2.81,2.81,100
2023-07-12 10:00:00,2.855,2.855,2.855,2.855,100
2023-07-12 09:56:00,2.856,2.856,2.856,2.856,100
2023-07-12 09:55:00,2.82,2.82,2.82,2.82,100
2023-07-12 09:50:00,2.81,2.81,2.81,2.81,170
2023-07-12 09:44:00,2.9099,2.815,2.9099,2.815,200
2023-07-12 09:42:00,2.82,2.82,2.82,2.82,250
2023-07-12 09:41:00,2.8654,2.8654,2.8654,2.8654,1000
2023-07-12 09:37:00,2.9,2.9,2.9,2.9,101
2023-07-12 09:36:00,2.83,2.82,2.83,2.82,447
2023-07-12 09:35:00,2.81,2.81,2.83,2.82,828
2023-07-12 09:34:00,2.86,2.86,2.9,2.86,4275
2023-07-12 09:33:00,2.87,2.8519,2.87,2.8519,600
2023-07-12 09:32:00,2.84,2.84,2.84,2.84,4642
2023-07-12 09:30:00,2.92,2.9,2.93,2.9,1824
2023-07-13 15:59:00,3.11,3.03,3.11,3.1,3207
2023-07-13 15:58:00,3.12,3.0751,3.12,3.0751,400
2023-07-13 15:57:00,3.09,3.07,3.11,3.11,1440
2023-07-13 15:56:00,3.145,3.09,3.1599,3.1599,1200
2023-07-13 15:55:00,3.105,3.05,3.105,3.08,750
2023-07-13 15:53:00,3.11,3.11,3.11,3.11,100
2023-07-13 15:52:00,3.09,3.09,3.09,3.09,120
2023-07-13 15:51:00,3.0462,3.0462,3.11,3.075,1270
2023-07-13 15:49:00,3.09,3.09,3.09,3.09,654
2023-07-13 15:48:00,3.1066,3.0901,3.1066,3.0999,4169
2023-07-13 15:47:00,3.12,3.12,3.12,3.12,190
2023-07-13 15:46:00,3.0901,3.0901,3.0901,3.0901,200
2023-07-13 15:45:00,3.14,3.14,3.15,3.15,2366
2023-07-13 15:44:00,3.135,3.12,3.135,3.12,1501
2023-07-13 15:43:00,3.12,3.12,3.1215,3.1215,494
2023-07-13 15:41:00,3.14,3.1187,3.17,3.17,1572
2023-07-13 15:40:00,3.2001,3.0901,3.2001,3.15,2725
2023-07-13 15:39:00,3.27,3.23,3.27,3.25,1549
2023-07-13 15:38:00,3.24,3.24,3.28,3.2699,1011
2023-07-13 15:37:00,3.1827,3.1827,3.27,3.2295,3501
2023-07-13 15:35:00,3.17,3.17,3.17,3.17,859
2023-07-13 15:34:00,3.17,3.16,3.18,3.18,2473
2023-07-13 15:33:00,3.18,3.18,3.18,3.18,1000
2023-07-13 15:32:00,3.13,3.13,3.17,3.17,500
2023-07-13 15:31:00,3.095,3.095,3.095,3.095,2000
2023-07-13 15:28:00,3.17,3.12,3.17,3.12,1067
2023-07-13 15:23:00,3.1,3.1,3.1693,3.1693,2370
2023-07-13 15:22:00,3.09,3.0899,3.09,3.0899,1200
2023-07-13 15:21:00,3.0814,3.0814,3.0814,3.0814,406
2023-07-13 15:18:00,3.1,3.0989,3.1,3.0989,1101
2023-07-13 15:14:00,3.085,3.085,3.085,3.085,300
2023-07-13 15:13:00,3.09,3.09,3.17,3.1599,3251
2023-07-13 15:12:00,3.06,3.06,3.07,3.07,1000
2023-07-13 15:11:00,3.0699,3.05,3.07,3.05,900
2023-07-13 15:10:00,3.06,3.06,3.06,3.06,377
2023-07-13 15:09:00,3.0653,3.0653,3.0653,3.0653,1030
2023-07-13 15:08:00,3.09,3.09,3.09,3.09,100
2023-07-13 15:02:00,3.089,3.089,3.089,3.089,100
2023-07-13 15:01:00,3.0001,3.0001,3.0001,3.0001,139
2023-07-13 14:58:00,3.07,3.07,3.07,3.07,428
2023-07-13 14:57:00,3.06,3.06,3.06,3.06,139
2023-07-13 14:56:00,3.0499,3.0499,3.09,3.05,1541
2023-07-13 14:54:00,3.0293,3.0293,3.0699,3.0467,5200
2023-07-13 14:53:00,3.02,3.0,3.07,3.0,5015
2023-07-13 14:51:00,3.02,3.02,3.02,3.02,100
2023-07-13 14:50:00,2.9201,2.9201,3.0,3.0,2994
2023-07-13 14:46:00,2.9201,2.9201,2.9201,2.9201,500
2023-07-13 14:45:00,2.9681,2.9681,2.9681,2.9681,500
2023-07-13 14:40:00,2.9671,2.9248,2.97,2.9248,1550
2023-07-13 14:39:00,2.94,2.9201,2.94,2.9201,1751
2023-07-13 14:36:00,2.98,2.98,2.98,2.98,200
2023-07-13 14:32:00,3.06,3.02,3.06,3.02,3398
2023-07-13 14:31:00,3.0393,3.0393,3.0393,3.0393,500
2023-07-13 14:29:00,3.02,3.02,3.06,3.06,1700
2023-07-13 14:22:00,3.02,3.02,3.02,3.02,200
2023-07-13 14:16:00,3.02,3.02,3.02,3.02,710
2023-07-13 14:11:00,3.049,3.0299,3.049,3.0299,2300
2023-07-13 14:09:00,3.06,3.05,3.06,3.05,701
2023-07-13 14:08:00,3.06,3.06,3.0699,3.0699,520
2023-07-13 14:05:00,3.008,3.008,3.01,3.01,414
2023-07-13 14:04:00,3.07,3.0097,3.07,3.0097,400
2023-07-13 14:03:00,3.0,3.0,3.0101,3.0101,306
2023-07-13 14:02:00,3.035,3.035,3.055,3.0368,1000
2023-07-13 14:00:00,2.95,2.9401,2.95,2.95,1326
2023-07-13 13:59:00,2.99,2.95,2.99,2.95,629
2023-07-13 13:58:00,3.0,3.0,3.0,3.0,248
2023-07-13 13:55:00,3.03,3.0,3.03,3.0,3328
2023-07-13 13:50:00,3.03,3.03,3.03,3.03,301
2023-07-13 13:46:00,3.0,3.0,3.0,3.0,100
2023-07-13 13:39:00,3.0,3.0,3.0,3.0,130
2023-07-13 13:37:00,3.0,2.9908,3.0,2.9908,606
2023-07-13 13:35:00,2.9718,2.9718,2.9718,2.9718,505
2023-07-13 13:33:00,2.9401,2.9401,2.9401,2.9401,1830
2023-07-13 13:29:00,3.0656,3.0297,3.0656,3.0297,907
2023-07-13 13:28:00,3.0381,3.0381,3.0381,3.0381,169
2023-07-13 13:27:00,3.07,3.07,3.07,3.07,1836
2023-07-13 13:26:00,2.96,2.96,3.0436,3.0436,782
2023-07-13 13:23:00,2.9421,2.9421,2.9421,2.9421,122
2023-07-13 13:20:00,2.9295,2.9295,2.9295,2.9295,1108
2023-07-13 13:19:00,2.9297,2.88,2.935,2.8814,10005
2023-07-13 13:17:00,2.9801,2.8603,2.9811,2.8603,5002
2023-07-13 13:16:00,2.98,2.908,2.98,2.93,971
2023-07-13 13:14:00,3.0355,2.942,3.05,2.942,4520
2023-07-13 13:13:00,3.03,3.02,3.065,3.02,1289
2023-07-13 13:11:00,3.0301,3.0301,3.0301,3.0301,752
2023-07-13 13:10:00,3.07,3.03,3.07,3.05,2020
2023-07-13 13:09:00,3.08,3.07,3.0999,3.09,10300
2023-07-13 13:08:00,3.065,3.065,3.065,3.065,1020
2023-07-13 13:07:00,3.0999,3.0301,3.1,3.0301,5900
2023-07-13 13:05:00,3.0899,3.028,3.1,3.028,13708
2023-07-13 13:04:00,3.05,3.05,3.1,3.0853,6126
2023-07-13 13:03:00,3.0128,3.01,3.07,3.07,1223
2023-07-13 13:02:00,3.089,3.018,3.0899,3.018,1200
2023-07-13 13:01:00,3.09,3.045,3.09,3.05,1100
2023-07-13 13:00:00,3.0136,3.0136,3.09,3.09,3100
2023-07-13 12:59:00,3.1,3.0,3.1,3.0,2839
2023-07-13 12:58:00,3.08,3.07,3.1899,3.11,30313
2023-07-13 12:57:00,3.0,2.91,3.0962,3.08,2134
2023-07-13 12:56:00,2.86,2.86,3.028,3.028,12351
2023-07-13 12:55:00,2.9,2.9,2.9,2.9,100
2023-07-13 12:47:00,2.855,2.855,2.855,2.855,500
2023-07-13 12:41:00,2.855,2.8094,2.855,2.8543,1500
2023-07-13 12:37:00,2.8,2.8,2.8,2.8,176
2023-07-13 12:33:00,2.855,2.855,2.855,2.855,200
2023-07-13 12:32:00,2.855,2.855,2.855,2.855,544
2023-07-13 12:31:00,2.7949,2.7949,2.8235,2.8235,600
2023-07-13 12:30:00,2.79,2.79,2.79,2.79,116
2023-07-13 12:25:00,2.8954,2.87,2.8954,2.87,451
2023-07-13 12:24:00,2.89,2.89,2.89,2.89,101
2023-07-13 12:23:00,2.91,2.8701,2.91,2.91,300
2023-07-13 12:22:00,2.87,2.87,2.87,2.87,202
2023-07-13 12:21:00,2.8865,2.87,2.8865,2.87,300
2023-07-13 12:20:00,2.87,2.87,2.89,2.8865,430
2023-07-13 12:19:00,2.8701,2.8701,2.8865,2.8865,450
2023-07-13 12:18:00,2.895,2.88,2.91,2.91,2617
2023-07-13 12:14:00,2.9399,2.9292,2.9399,2.9292,265
2023-07-13 12:13:00,2.9361,2.9361,2.9361,2.9361,2001
2023-07-13 12:11:00,2.9,2.9,2.9,2.9,482
2023-07-13 12:09:00,2.87,2.87,2.939,2.9369,623
2023-07-13 12:07:00,3.03,2.95,3.03,2.9763,4780
2023-07-13 12:06:00,3.02,3.02,3.0899,3.04,3313
2023-07-13 12:05:00,2.83,2.81,3.0,3.0,17844
2023-07-13 12:01:00,2.8399,2.795,2.8399,2.795,2000
2023-07-13 11:49:00,2.7501,2.7501,2.7501,2.7501,324
2023-07-13 11:45:00,2.8499,2.8165,2.85,2.8165,1200
2023-07-13 11:41:00,2.88,2.84,2.88,2.84,474
2023-07-13 11:40:00,2.87,2.87,2.8779,2.8779,810
2023-07-13 11:39:00,2.82,2.82,2.82,2.82,437
2023-07-13 11:38:00,2.805,2.805,2.805,2.805,329
2023-07-13 11:37:00,2.87,2.87,2.8783,2.87,770
2023-07-13 11:36:00,2.8799,2.8124,2.8799,2.8124,1100
2023-07-13 11:34:00,2.795,2.795,2.88,2.88,2500
2023-07-13 11:33:00,2.76,2.76,2.76,2.76,100
2023-07-13 11:32:00,2.7997,2.7997,2.7997,2.7997,500
2023-07-13 11:27:00,2.81,2.81,2.81,2.81,358
2023-07-13 11:26:00,2.77,2.74,2.82,2.74,2600
2023-07-13 11:25:00,2.81,2.81,2.82,2.8199,6600
2023-07-13 11:18:00,2.76,2.76,2.76,2.76,144
2023-07-13 11:17:00,2.79,2.745,2.79,2.77,2942
2023-07-13 11:15:00,2.77,2.77,2.78,2.78,200
2023-07-13 11:14:00,2.79,2.79,2.79,2.79,1300
2023-07-13 11:13:00,2.79,2.77,2.79,2.7822,3000
2023-07-13 11:07:00,2.75,2.75,2.75,2.75,3000
2023-07-13 10:55:00,2.7897,2.7897,2.7897,2.7897,100
2023-07-13 10:51:00,2.76,2.7347,2.79,2.79,3102
2023-07-13 10:50:00,2.795,2.7732,2.795,2.79,5010
2023-07-13 10:49:00,2.8,2.8,2.8,2.8,202
2023-07-13 10:48:00,2.8999,2.8999,2.8999,2.8999,173
2023-07-13 10:47:00,2.7883,2.7766,2.8955,2.8955,3300
2023-07-13 10:42:00,2.75,2.75,2.75,2.75,627
2023-07-13 10:41:00,2.76,2.76,2.76,2.76,500
2023-07-13 10:39:00,2.755,2.755,2.755,2.755,300
2023-07-13 10:27:00,2.75,2.75,2.75,2.75,400
2023-07-13 10:18:00,2.78,2.75,2.78,2.78,1637
2023-07-13 10:15:00,2.8,2.8,2.8,2.8,200
2023-07-13 10:14:00,2.7997,2.76,2.8,2.76,3941
2023-07-13 10:13:00,2.7999,2.7201,2.7999,2.79,4150
2023-07-13 10:12:00,2.71,2.6862,2.7999,2.7999,1941
2023-07-13 10:11:00,2.7083,2.7048,2.7083,2.7048,200
2023-07-13 10:08:00,2.7199,2.7199,2.7199,2.7199,100
2023-07-13 10:06:00,2.7,2.7,2.7,2.7,196
2023-07-13 10:05:00,2.69,2.69,2.7,2.6982,650
2023-07-13 10:01:00,2.685,2.66,2.72,2.7,4210
2023-07-13 10:00:00,2.7199,2.7199,2.7199,2.7199,2023
2023-07-13 09:56:00,2.698,2.69,2.6999,2.69,1145
2023-07-13 09:52:00,2.6895,2.6895,2.6895,2.6895,600
2023-07-13 09:38:00,2.6284,2.6284,2.6284,2.6284,100
2023-07-13 09:30:00,2.59,2.59,2.59,2.59,717
2023-07-14 15:59:00,3.12,3.12,3.12,3.12,418
2023-07-14 15:58:00,3.1101,3.1101,3.1101,3.1101,638
2023-07-14 15:57:00,3.13,3.13,3.13,3.13,444
2023-07-14 15:49:00,3.1566,3.1566,3.1566,3.1566,640
2023-07-14 15:45:00,3.14,3.14,3.14,3.14,340
2023-07-14 15:43:00,3.12,3.12,3.17,3.17,225
2023-07-14 15:38:00,3.13,3.13,3.15,3.15,715
2023-07-14 15:37:00,3.13,3.13,3.13,3.13,100
2023-07-14 15:28:00,3.13,3.12,3.13,3.12,699
2023-07-14 15:15:00,3.15,3.15,3.15,3.15,192
2023-07-14 15:02:00,3.1101,3.11,3.111,3.11,3100
2023-07-14 14:56:00,3.145,3.145,3.145,3.145,1100
2023-07-14 14:43:00,3.12,3.11,3.18,3.18,1094
2023-07-14 14:42:00,3.1201,3.1201,3.1201,3.1201,1000
2023-07-14 14:34:00,3.13,3.13,3.13,3.13,200
2023-07-14 14:13:00,3.15,3.15,3.15,3.15,100
2023-07-14 14:09:00,3.15,3.15,3.15,3.15,500
2023-07-14 13:38:00,3.15,3.15,3.15,3.15,100
2023-07-14 13:26:00,3.13,3.13,3.15,3.1499,1100
2023-07-14 13:23:00,3.121,3.12,3.14,3.14,4900
2023-07-14 13:11:00,3.1476,3.1476,3.1476,3.1476,1500
2023-07-14 13:00:00,3.14,3.14,3.1539,3.1539,2001
2023-07-14 12:52:00,3.14,3.14,3.14,3.14,110
2023-07-14 12:51:00,3.1653,3.16,3.1653,3.16,400
2023-07-14 12:30:00,3.16,3.16,3.2,3.175,1500
2023-07-14 12:29:00,3.145,3.145,3.18,3.18,1147
2023-07-14 12:28:00,3.17,3.17,3.17,3.17,100
2023-07-14 12:27:00,3.19,3.19,3.19,3.19,927
2023-07-14 12:24:00,3.17,3.17,3.18,3.18,250
2023-07-14 12:19:00,3.16,3.15,3.16,3.1501,1696
2023-07-14 12:17:00,3.1997,3.1997,3.1997,3.1997,100
2023-07-14 12:02:00,3.15,3.15,3.15,3.15,201
2023-07-14 11:39:00,3.14,3.14,3.14,3.14,2099
2023-07-14 11:35:00,3.155,3.155,3.155,3.155,500
2023-07-14 11:31:00,3.13,3.13,3.13,3.13,101
2023-07-14 11:26:00,3.155,3.125,3.155,3.125,801
2023-07-14 11:24:00,3.155,3.155,3.155,3.155,1501
2023-07-14 11:17:00,3.155,3.155,3.155,3.155,100
2023-07-14 11:03:00,3.1235,3.1235,3.1235,3.1235,1000
2023-07-14 11:00:00,3.1604,3.1192,3.1604,3.1192,600
2023-07-14 10:58:00,3.2,3.2,3.2,3.2,500
2023-07-14 10:49:00,3.1611,3.1601,3.1611,3.1601,1050
2023-07-14 10:34:00,3.16,3.16,3.16,3.16,100
2023-07-14 10:32:00,3.15,3.15,3.15,3.15,190
2023-07-14 10:30:00,3.15,3.15,3.15,3.15,250
2023-07-14 10:26:00,3.15,3.15,3.15,3.15,100
2023-07-14 10:24:00,3.2,3.16,3.2,3.16,1400
2023-07-14 10:23:00,3.18,3.18,3.1999,3.1999,1258
2023-07-14 10:18:00,3.17,3.17,3.17,3.17,104
2023-07-14 10:10:00,3.175,3.175,3.175,3.175,100
2023-07-14 10:03:00,3.1,3.1,3.12,3.1,1300
2023-07-14 10:02:00,3.13,3.12,3.225,3.225,2735
2023-07-14 10:00:00,3.23,3.23,3.23,3.23,312
2023-07-14 09:59:00,3.1001,3.1001,3.1001,3.1001,1045
2023-07-14 09:58:00,3.1425,3.1001,3.1425,3.1001,1147
2023-07-14 09:56:00,3.1499,3.1499,3.1499,3.1499,691
2023-07-14 09:48:00,3.15,3.14,3.15,3.14,2400
2023-07-14 09:43:00,3.09,3.0301,3.1,3.0301,3440
2023-07-14 09:42:00,3.1412,3.1412,3.1412,3.1412,343
2023-07-14 09:41:00,3.13,3.13,3.15,3.15,1020
2023-07-14 09:39:00,3.15,3.15,3.185,3.185,1050
2023-07-14 09:37:00,3.2285,3.185,3.2285,3.185,623
2023-07-14 09:32:00,3.24,3.24,3.25,3.25,1295
2023-07-14 09:30:00,3.18,3.18,3.2899,3.2611,5481
2023-07-17 15:59:00,3.17,3.17,3.24,3.24,1206
2023-07-17 15:57:00,3.17,3.17,3.1719,3.1719,2232
2023-07-17 15:56:00,3.19,3.17,3.19,3.17,5100
2023-07-17 15:55:00,3.19,3.19,3.19,3.19,200
2023-07-17 15:53:00,3.19,3.19,3.19,3.19,106
2023-07-17 15:52:00,3.19,3.19,3.19,3.19,146
2023-07-17 15:50:00,3.19,3.19,3.19,3.19,100
2023-07-17 15:48:00,3.19,3.19,3.19,3.19,100
2023-07-17 15:47:00,3.22,3.22,3.22,3.22,176
2023-07-17 15:46:00,3.2,3.2,3.2,3.2,200
2023-07-17 15:43:00,3.19,3.19,3.19,3.19,100
2023-07-17 15:39:00,3.19,3.19,3.19,3.19,100
2023-07-17 15:37:00,3.23,3.23,3.23,3.23,300
2023-07-17 15:35:00,3.19,3.19,3.19,3.19,100
2023-07-17 15:31:00,3.19,3.19,3.19,3.19,100
2023-07-17 15:29:00,3.2499,3.2499,3.2499,3.2499,1000
2023-07-17 15:27:00,3.244,3.244,3.244,3.244,200
2023-07-17 15:26:00,3.19,3.19,3.19,3.19,100
2023-07-17 15:20:00,3.19,3.19,3.19,3.19,100
2023-07-17 15:15:00,3.18,3.18,3.18,3.18,100
2023-07-17 15:14:00,3.2494,3.18,3.2494,3.18,1400
2023-07-17 15:08:00,3.18,3.18,3.18,3.18,200
2023-07-17 15:07:00,3.2484,3.2484,3.2484,3.2484,314
2023-07-17 15:02:00,3.18,3.18,3.18,3.18,200
2023-07-17 14:56:00,3.23,3.23,3.23,3.23,225
2023-07-17 14:54:00,3.18,3.18,3.18,3.18,200
2023-07-17 14:47:00,3.17,3.17,3.17,3.17,100
2023-07-17 14:39:00,3.17,3.17,3.17,3.17,100
2023-07-17 14:28:00,3.185,3.18,3.2,3.18,800
2023-07-17 14:23:00,3.17,3.17,3.17,3.17,100
2023-07-17 14:13:00,3.1836,3.1836,3.1836,3.1836,100
2023-07-17 14:10:00,3.18,3.18,3.19,3.19,1036
2023-07-17 14:06:00,3.18,3.18,3.18,3.18,100
2023-07-17 13:58:00,3.17,3.17,3.17,3.17,100
2023-07-17 13:41:00,3.18,3.18,3.18,3.18,100
2023-07-17 13:34:00,3.18,3.18,3.18,3.18,500
2023-07-17 13:32:00,3.18,3.18,3.18,3.18,200
2023-07-17 13:23:00,3.17,3.17,3.17,3.17,100
2023-07-17 13:14:00,3.23,3.23,3.23,3.23,100
2023-07-17 13:02:00,3.26,3.2552,3.26,3.2552,300
2023-07-17 13:01:00,3.26,3.26,3.26,3.26,100
2023-07-17 12:59:00,3.225,3.225,3.225,3.225,300
2023-07-17 12:56:00,3.19,3.19,3.19,3.19,100
2023-07-17 12:39:00,3.18,3.18,3.18,3.18,100
2023-07-17 12:31:00,3.18,3.18,3.18,3.18,100
2023-07-17 12:28:00,3.1801,3.1801,3.1801,3.1801,151
2023-07-17 12:22:00,3.18,3.18,3.18,3.18,100
2023-07-17 12:21:00,3.1865,3.1865,3.22,3.22,525
2023-07-17 12:14:00,3.2,3.2,3.2,3.2,100
2023-07-17 12:09:00,3.26,3.2259,3.26,3.2259,250
2023-07-17 12:05:00,3.23,3.23,3.23,3.23,200
2023-07-17 11:54:00,3.275,3.275,3.275,3.275,100
2023-07-17 11:51:00,3.2,3.2,3.2,3.2,100
2023-07-17 11:42:00,3.2388,3.2388,3.2388,3.2388,502
2023-07-17 11:36:00,3.2124,3.2124,3.2124,3.2124,1100
2023-07-17 11:35:00,3.26,3.26,3.26,3.26,1100
2023-07-17 11:27:00,3.26,3.26,3.26,3.26,1793
2023-07-17 11:26:00,3.26,3.26,3.26,3.26,307
2023-07-17 11:17:00,3.2598,3.2598,3.2598,3.2598,155
2023-07-17 11:09:00,3.2271,3.215,3.24,3.215,2602
2023-07-17 11:08:00,3.2399,3.2321,3.2399,3.2321,1100
2023-07-17 11:07:00,3.2225,3.2225,3.24,3.2274,900
2023-07-17 11:06:00,3.2325,3.2325,3.2325,3.2325,200
2023-07-17 10:53:00,3.215,3.215,3.22,3.22,400
2023-07-17 10:50:00,3.215,3.215,3.215,3.215,100
2023-07-17 10:30:00,3.235,3.2163,3.235,3.2163,1700
2023-07-17 10:22:00,3.2101,3.2101,3.2101,3.2101,1600
2023-07-17 10:18:00,3.2751,3.265,3.2751,3.265,659
2023-07-17 10:16:00,3.2897,3.23,3.32,3.3181,1807
2023-07-17 10:13:00,3.3199,3.21,3.3199,3.21,1144
2023-07-17 10:11:00,3.284,3.284,3.284,3.284,203
2023-07-17 10:09:00,3.24,3.24,3.3,3.2996,4621
2023-07-17 10:03:00,3.23,3.23,3.23,3.23,1000
2023-07-17 10:02:00,3.23,3.23,3.23,3.23,300
2023-07-17 09:58:00,3.2391,3.18,3.2391,3.18,452
2023-07-17 09:51:00,3.28,3.24,3.28,3.24,400
2023-07-17 09:49:00,3.25,3.25,3.25,3.25,100
2023-07-17 09:48:00,3.24,3.24,3.24,3.24,1900
2023-07-17 09:42:00,3.2799,3.2799,3.2799,3.2799,2000
2023-07-17 09:40:00,3.1101,3.1101,3.1101,3.1101,500
2023-07-17 09:30:00,3.11,3.11,3.11,3.11,1990
2023-07-18 15:59:00,2.88,2.88,2.88,2.88,550
2023-07-18 15:58:00,2.9,2.9,2.9,2.9,260
2023-07-18 15:54:00,2.9,2.8843,2.91,2.8843,1800
2023-07-18 15:53:00,2.875,2.875,2.875,2.875,199
2023-07-18 15:51:00,2.88,2.88,2.89,2.89,824
2023-07-18 15:50:00,2.865,2.86,2.89,2.86,1387
2023-07-18 15:49:00,2.865,2.865,2.87,2.87,761
2023-07-18 15:44:00,2.86,2.86,2.96,2.96,10005
2023-07-18 15:42:00,2.815,2.815,2.8697,2.8697,3601
2023-07-18 15:41:00,2.83,2.83,2.87,2.87,1130
2023-07-18 15:39:00,2.835,2.79,2.8899,2.79,5502
2023-07-18 15:37:00,2.8975,2.83,2.915,2.83,2298
2023-07-18 15:31:00,3.01,2.92,3.01,2.93,4497
2023-07-18 15:30:00,3.01,3.01,3.01,3.01,160
2023-07-18 15:29:00,3.01,3.01,3.02,3.02,1106
2023-07-18 15:27:00,3.015,3.015,3.015,3.015,100
